datetime_of_infraction,time_of_infraction,year,month,day,infraction_code,infraction_description,set_fine_amount,location2,province,latitude,longitude,permit_time_restrictions,fee_related,time_related,plate_related,fire_route,accessible_related,commercial_related,obstruction_related,cycle_related
2021-11-24 09:56:00,09:56:00,2021,11,24,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"22 WESTERN BATTERY RD, TORONTO, ON, CANADA",ON,43.63971825,-79.41188425060125,0,1,0,0,0,0,0,0,0
2021-11-26 21:59:00,21:59:00,2021,11,26,3.0,PARK ON PRIVATE PROPERTY,30,"550 WELLINGTON ST W, TORONTO, ON, CANADA",ON,43.6431446,-79.4020189,1,0,0,0,0,0,0,0,0
2021-11-30 03:28:00,03:28:00,2021,11,30,3.0,PARK ON PRIVATE PROPERTY,30,"15 SINGER CRT, TORONTO, ON, CANADA",ON,43.7695026,-79.3708357,1,0,0,0,0,0,0,0,0
2021-12-02 16:26:00,16:26:00,2021,12,2,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"74 FRASER AVE, TORONTO, ON, CANADA",ON,43.63858105,-79.4247505222261,0,1,0,0,0,0,0,0,0
2021-12-05 17:05:00,17:05:00,2021,12,5,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"EDWARD ST, TORONTO, ON, CANADA",ON,43.6566007,-79.3831637,0,1,0,0,0,0,0,0,0
2021-12-08 21:25:00,21:25:00,2021,12,8,3.0,PARK ON PRIVATE PROPERTY,30,"2230 LAKE SHORE BLVD W, TORONTO, ON, CANADA",ON,43.6213764,-79.4829458,1,0,0,0,0,0,0,0,0
2021-12-11 21:52:00,21:52:00,2021,12,11,3.0,PARK ON PRIVATE PROPERTY,30,"550 WELLINGTON ST W, TORONTO, ON, CANADA",ON,43.6431446,-79.4020189,1,0,0,0,0,0,0,0,0
2021-12-15 09:04:00,09:04:00,2021,12,15,356.0,STAND IN ACCESSIBLE NO PERMIT,450,"40 ORCHARD VIEW BLVD, TORONTO, ON, CANADA",ON,43.7083798,-79.4000683,0,0,0,0,0,0,0,0,0
2021-12-18 02:34:00,02:34:00,2021,12,18,3.0,PARK ON PRIVATE PROPERTY,30,"9 FOUR WINDS DR, TORONTO, ON, CANADA",ON,43.7651904,-79.4935809,1,0,0,0,0,0,0,0,0
2021-12-21 22:25:00,22:25:00,2021,12,21,3.0,PARK ON PRIVATE PROPERTY,30,"88 ERSKINE AVE, TORONTO, ON, CANADA",ON,43.7123375,-79.39609522389239,1,0,0,0,0,0,0,0,0
2021-12-29 11:44:00,11:44:00,2021,12,29,3.0,PARK ON PRIVATE PROPERTY,30,"2075 BAYVIEW AVE, TORONTO, ON, CANADA",ON,43.7219965,-79.3728068,1,0,0,0,0,0,0,0,0
2021-05-12 14:04:00,14:04:00,2021,5,12,419.0,STAND NON-TAXI IN SIGNED STAND,60,"JAMES ST, TORONTO, ON, CANADA",ON,43.6540378,-79.3814922,0,0,0,0,0,0,0,0,0
2021-05-18 16:23:00,16:23:00,2021,5,18,90.0,PARK NON-MTRCYCLE IN MTRCYC SP,40,"130 PEARL ST, TORONTO, ON, CANADA",ON,43.648047,-79.386566,0,0,0,0,0,0,0,0,1
2021-05-25 11:55:00,11:55:00,2021,5,25,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"42 CHARLES ST E, TORONTO, ON, CANADA",ON,43.669416,-79.3842210275359,0,0,1,0,0,0,0,0,0
2021-05-31 11:37:00,11:37:00,2021,5,31,4.0,PARK ON MUNICIPAL PROPERTY,30,"265 DURIE ST, TORONTO, ON, CANADA",ON,43.65197646909091,-79.47933321818182,1,0,0,0,0,0,0,0,0
2021-06-06 01:20:00,01:20:00,2021,6,6,3.0,PARK ON PRIVATE PROPERTY,30,"180 CHALKFARM DR, TORONTO, ON, CANADA",ON,43.7239809,-79.51159630414716,1,0,0,0,0,0,0,0,0
2021-06-11 11:35:00,11:35:00,2021,6,11,3.0,PARK ON PRIVATE PROPERTY,30,"2075 BAYVIEW AVE, TORONTO, ON, CANADA",ON,43.7219965,-79.3728068,1,0,0,0,0,0,0,0,0
2021-06-15 13:58:00,13:58:00,2021,6,15,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"1231 ST CLAIR AVE W, TORONTO, ON, CANADA",ON,43.67732347142857,-79.4452210857143,0,1,0,0,0,0,0,0,0
2021-06-18 12:26:00,12:26:00,2021,6,18,3.0,PARK ON PRIVATE PROPERTY,30,"124 EDWARD ST, TORONTO, ON, CANADA",ON,43.6562982,-79.38706267941706,1,0,0,0,0,0,0,0,0
2021-06-22 09:13:00,09:13:00,2021,6,22,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"15 MARINE PARADE DR, TORONTO, ON, CANADA",ON,43.6291063,-79.47541067335007,0,1,0,0,0,0,0,0,0
2021-06-24 20:46:00,20:46:00,2021,6,24,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"21 LORRAINE DR, TORONTO, ON, CANADA",ON,43.7769576,-79.4210237,1,0,0,0,0,0,0,0,0
2021-06-28 14:06:00,14:06:00,2021,6,28,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"150 GERRARD ST W, TORONTO, ON, CANADA",ON,43.6581023,-79.3879399,0,1,0,0,0,0,0,0,0
2021-07-02 10:53:00,10:53:00,2021,7,2,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"8 ROSEBANK DR, TORONTO, ON, CANADA",ON,43.791899,-79.2373615,1,0,0,0,0,0,0,0,0
2021-07-06 09:12:00,09:12:00,2021,7,6,312.0,PARKING MACH-NOT USED/NO FEE,75,"10 HARLANDALE AVE, TORONTO, ON, CANADA",ON,43.76238,-79.4113993,0,1,0,0,0,0,0,0,0
2021-07-09 10:20:00,10:20:00,2021,7,9,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"450 WALMER RD, TORONTO, ON, CANADA",ON,43.6862168,-79.4136056,0,1,0,0,0,0,0,0,0
2021-07-13 15:54:00,15:54:00,2021,7,13,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"LA PLANTE AVE, TORONTO, ON, CANADA",ON,43.6591927,-79.3860233,0,0,1,0,0,0,0,0,0
2021-07-16 14:08:00,14:08:00,2021,7,16,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"19 GRAND TRUNK CRES, TORONTO, ON, CANADA",NY,43.6416809,-79.3830414,0,0,1,0,0,0,0,0,0
2021-07-20 10:06:00,10:06:00,2021,7,20,3.0,PARK ON PRIVATE PROPERTY,30,"2075 BAYVIEW AVE, TORONTO, ON, CANADA",ON,43.7219965,-79.3728068,1,0,0,0,0,0,0,0,0
2021-04-03 20:07:00,20:07:00,2021,4,3,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"160 FLOYD AVE, TORONTO, ON, CANADA",ON,43.6875674,-79.3483561,0,0,1,0,0,0,0,0,0
2021-04-10 03:14:00,03:14:00,2021,4,10,3.0,PARK ON PRIVATE PROPERTY,30,"1005 KING ST W, TORONTO, ON, CANADA",ON,43.6414268,-79.4143467,1,0,0,0,0,0,0,0,0
2021-04-16 13:38:00,13:38:00,2021,4,16,15.0,PARK-WITHIN 3M OF FIRE HYDRANT,100,"297 RONCESVALLES AVE, TORONTO, ON, CANADA",ON,43.647921749999995,-79.44944618261542,0,0,0,0,1,0,0,0,0
2021-04-22 20:52:00,20:52:00,2021,4,22,3.0,PARK ON PRIVATE PROPERTY,30,"377 RIDELLE AVE, TORONTO, ON, CANADA",ON,43.703861,-79.44009949999999,1,0,0,0,0,0,0,0,0
2021-04-28 12:04:00,12:04:00,2021,4,28,15.0,PARK-WITHIN 3M OF FIRE HYDRANT,100,"74 FRASER AVE, TORONTO, ON, CANADA",ON,43.63858105,-79.4247505222261,0,0,0,0,1,0,0,0,0
2021-05-05 07:15:00,07:15:00,2021,5,5,347.0,PARK IN A FIRE ROUTE,250,"3401 DUFFERIN ST, TORONTO, ON, CANADA",ON,43.726096850000005,-79.45498634404824,0,0,0,0,1,0,0,0,0
2021-10-21 07:05:00,07:05:00,2021,10,21,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",IN,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2021-10-23 22:10:00,22:10:00,2021,10,23,415.0,PARK COMMERC LOAD ZONE NOT LDG,40,"43 HAZELTON AVE, TORONTO, ON, CANADA",ON,43.671989458333336,-79.39341883333333,0,0,0,0,0,0,1,0,0
2021-10-27 04:47:00,04:47:00,2021,10,27,3.0,PARK ON PRIVATE PROPERTY,30,"31 TREELAND WAY, TORONTO, ON, CANADA",ON,43.74217163294451,-79.49124559437388,1,0,0,0,0,0,0,0,0
2021-10-29 16:26:00,16:26:00,2021,10,29,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"LA PLANTE AVE, TORONTO, ON, CANADA",ON,43.6591927,-79.3860233,0,1,0,0,0,0,0,0,0
2021-11-01 19:57:00,19:57:00,2021,11,1,15.0,PARK-WITHIN 3M OF FIRE HYDRANT,100,"6 SPRING GARDEN AVE, TORONTO, ON, CANADA",ON,43.76468275,-79.41104447849774,0,0,0,0,1,0,0,0,0
2021-11-04 12:36:00,12:36:00,2021,11,4,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"150 ELIZABETH ST, TORONTO, ON, CANADA",ON,43.6555265,-79.3852419,0,0,1,0,0,0,0,0,0
2021-10-03 11:32:00,11:32:00,2021,10,3,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"19 GRAND TRUNK CRES, TORONTO, ON, CANADA",ON,43.6416809,-79.3830414,0,0,1,0,0,0,0,0,0
2021-10-06 10:41:00,10:41:00,2021,10,6,312.0,PARKING MACH-NOT USED/NO FEE,75,"125 BURNABY BLVD, TORONTO, ON, CANADA",ON,43.7046259,-79.4120834,0,1,0,0,0,0,0,0,0
2021-10-09 08:53:00,08:53:00,2021,10,9,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"15 MARINE PARADE DR, TORONTO, ON, CANADA",ON,43.6291063,-79.47541067335007,0,1,0,0,0,0,0,0,0
2021-10-13 09:49:00,09:49:00,2021,10,13,3.0,PARK ON PRIVATE PROPERTY,30,"75 THORNCLIFFE PARK DR, TORONTO, ON, CANADA",ON,43.7049593,-79.3419739,1,0,0,0,0,0,0,0,0
2021-10-16 02:12:00,02:12:00,2021,10,16,3.0,PARK ON PRIVATE PROPERTY,30,"8 MERCER ST, TORONTO, ON, CANADA",ON,43.646006850000006,-79.39005485489048,1,0,0,0,0,0,0,0,0
2021-10-19 10:06:00,10:06:00,2021,10,19,3.0,PARK ON PRIVATE PROPERTY,30,"5 HANNA AVE, TORONTO, ON, CANADA",FL,43.63737535,-79.41833894922632,1,0,0,0,0,0,0,0,0
2022-04-22 21:51:00,21:51:00,2022,4,22,3.0,PARK ON PRIVATE PROPERTY,30,"27 BERGAMOT AVE, TORONTO, ON, CANADA",ON,43.71523295,-79.5565940262116,1,0,0,0,0,0,0,0,0
2022-04-26 04:06:00,04:06:00,2022,4,26,3.0,PARK ON PRIVATE PROPERTY,30,"2 EVA RD, TORONTO, ON, CANADA",ON,43.64060125,-79.56231356501038,1,0,0,0,0,0,0,0,0
2022-04-29 06:26:00,06:26:00,2022,4,29,29.0,PARK PROHIBITED TIME NO PERMIT,30,"91 OXFORD ST, TORONTO, ON, CANADA",ON,43.655735,-79.4035755,1,0,1,0,0,0,0,0,0
2022-05-02 07:45:00,07:45:00,2022,5,2,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"30 GRAND TRUNK CRES, TORONTO, ON, CANADA",ON,43.64216145,-79.38290019160826,1,0,0,0,0,0,0,0,0
2022-05-04 18:11:00,18:11:00,2022,5,4,6.0,PARK-SIGNED HWY-EXC PERMT TIME,40,"25 MANSUR TER, TORONTO, ON, CANADA",ON,43.76623831818182,-79.49947893636363,1,0,0,0,0,0,0,0,0
2022-05-07 12:56:00,12:56:00,2022,5,7,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2022-05-10 10:42:00,10:42:00,2022,5,10,50.0,FAIL PARK/STP NEAR RIGHT LIMIT,30,"JOHN ST, TORONTO, ON, CANADA",ON,43.702782,-79.5166131,0,0,0,0,0,0,0,0,0
2022-05-12 14:36:00,14:36:00,2022,5,12,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"199 RICHMOND ST W, TORONTO, ON, CANADA",ON,43.649487449999995,-79.38813072888891,0,1,0,0,0,0,0,0,0
2022-05-15 12:48:00,12:48:00,2022,5,15,347.0,PARK IN A FIRE ROUTE,250,"3401 DUFFERIN ST, TORONTO, ON, CANADA",ON,43.726096850000005,-79.45498634404824,0,0,0,0,1,0,0,0,0
2022-05-18 11:24:00,11:24:00,2022,5,18,3.0,PARK ON PRIVATE PROPERTY,30,"3000 DUFFERIN ST, TORONTO, ON, CANADA",ON,43.7109048,-79.4542207,1,0,0,0,0,0,0,0,0
2022-05-20 22:46:00,22:46:00,2022,5,20,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"SIMCOE ST, TORONTO, ON, CANADA",ON,43.6554459,-79.3895253,0,1,0,0,0,0,0,0,0
2022-05-24 13:20:00,13:20:00,2022,5,24,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"33 WOOD ST, TORONTO, ON, CANADA",ON,43.6626399,-79.3798667,0,0,1,0,0,0,0,0,0
2022-05-26 20:24:00,20:24:00,2022,5,26,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"ROBERTSON CRES, TORONTO, ON, CANADA",ON,43.6388513,-79.3865952,0,1,0,0,0,0,0,0,0
2022-05-30 01:28:00,01:28:00,2022,5,30,3.0,PARK ON PRIVATE PROPERTY,30,"160 CHALKFARM DR, TORONTO, ON, CANADA",ON,43.7243749,-79.51466209821027,1,0,0,0,0,0,0,0,0
2022-06-01 14:12:00,14:12:00,2022,6,1,312.0,PARKING MACH-NOT USED/NO FEE,75,"15 PRICE ST, TORONTO, ON, CANADA",ON,43.6799921,-79.3896375,0,1,0,0,0,0,0,0,0
2022-06-04 02:19:00,02:19:00,2022,6,4,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"225 RICHMOND ST W, TORONTO, ON, CANADA",ON,43.6491214,-79.3892214,0,0,1,0,0,0,0,0,0
2022-06-07 09:25:00,09:25:00,2022,6,7,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"123 EDWARD ST, TORONTO, ON, CANADA",ON,43.6556316,-79.3870028,1,0,0,0,0,0,0,0,0
2022-06-09 20:45:00,20:45:00,2022,6,9,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"ROLLING MILLS RD, TORONTO, ON, CANADA",ON,43.6537456,-79.3561022,0,1,0,0,0,0,0,0,0
2022-06-13 03:58:00,03:58:00,2022,6,13,3.0,PARK ON PRIVATE PROPERTY,30,"90 PARK LAWN RD, TORONTO, ON, CANADA",ON,43.6336646,-79.4923454,1,0,0,0,0,0,0,0,0
2022-06-15 11:48:00,11:48:00,2022,6,15,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"KING ST W, TORONTO, ON, CANADA",ON,43.644071,-79.4019476,1,0,0,0,0,0,0,0,0
2022-06-17 17:33:00,17:33:00,2022,6,17,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"EDWARD ST, TORONTO, ON, CANADA",BC,43.6566007,-79.3831637,1,0,0,0,0,0,0,0,0
2022-06-20 22:52:00,22:52:00,2022,6,20,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"154 OSSINGTON AVE, TORONTO, ON, CANADA",ON,43.6476635,-79.4202964,0,1,0,0,0,0,0,0,0
2022-06-23 21:55:00,21:55:00,2022,6,23,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"15 MARINE PARADE DR, TORONTO, ON, CANADA",ON,43.6291063,-79.47541067335007,0,0,1,0,0,0,0,0,0
2022-06-26 18:53:00,18:53:00,2022,6,26,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"81 ELIZABETH ST, TORONTO, ON, CANADA",ON,43.65419935,-79.3845203625,0,1,0,0,0,0,0,0,0
2022-06-29 09:15:00,09:15:00,2022,6,29,3.0,PARK ON PRIVATE PROPERTY,30,"111 CHESTNUT ST, TORONTO, ON, CANADA",ON,43.65483535,-79.38548810329719,1,0,0,0,0,0,0,0,0
2022-07-02 18:07:00,18:07:00,2022,7,2,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"110 ELM ST, TORONTO, ON, CANADA",ON,43.6573445,-79.3842414,0,1,0,0,0,0,0,0,0
2022-07-06 03:00:00,03:00:00,2022,7,6,3.0,PARK ON PRIVATE PROPERTY,30,"2901 BAYVIEW AVE, TORONTO, ON, CANADA",ON,43.76912785,-79.38518606927906,1,0,0,0,0,0,0,0,0
2022-07-09 08:54:00,08:54:00,2022,7,9,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"EASTERN AVE, TORONTO, ON, CANADA",ON,43.6586497,-79.337798,0,1,0,0,0,0,0,0,0
2022-07-12 13:10:00,13:10:00,2022,7,12,419.0,STAND NON-TAXI IN SIGNED STAND,60,"40 KING ST W, TORONTO, ON, CANADA",ON,43.64949675,-79.3795651438561,0,0,0,0,0,0,0,0,0
2022-07-15 12:00:00,12:00:00,2022,7,15,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"64 MCGILL ST, TORONTO, ON, CANADA",ON,43.6605436875,-79.37987196875,0,1,0,0,0,0,0,0,0
2022-07-19 01:11:00,01:11:00,2022,7,19,369.0,STND ONSTRT ACCESSIBLE NOT D/O,450,"70 TEMPERANCE ST, TORONTO, ON, CANADA",ON,43.6505447,-79.38210984712389,0,0,0,0,0,0,0,0,0
2022-07-21 14:26:00,14:26:00,2022,7,21,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"201 ELIZABETH ST, TORONTO, ON, CANADA",ON,43.6555265,-79.3852419,0,1,0,0,0,0,0,0,0
2022-03-10 04:26:00,04:26:00,2022,3,10,3.0,PARK ON PRIVATE PROPERTY,30,"120 HARRISON GARDEN BLVD, TORONTO, ON, CANADA",ON,43.75803165,-79.40318685164361,1,0,0,0,0,0,0,0,0
2022-03-12 18:10:00,18:10:00,2022,3,12,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"328 WARREN RD, TORONTO, ON, CANADA",ON,43.7027927,-79.4142838,0,1,0,0,0,0,0,0,0
2022-03-15 12:02:00,12:02:00,2022,3,15,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"ROLLING MILLS RD, TORONTO, ON, CANADA",NB,43.6537456,-79.3561022,0,1,0,0,0,0,0,0,0
2022-03-17 19:31:00,19:31:00,2022,3,17,3.0,PARK ON PRIVATE PROPERTY,30,"171 EAST LIBERTY ST, TORONTO, ON, CANADA",ON,43.6385593,-79.4188353,1,0,0,0,0,0,0,0,0
2022-03-20 16:33:00,16:33:00,2022,3,20,415.0,PARK COMMERC LOAD ZONE NOT LDG,40,"43 HAZELTON AVE, TORONTO, ON, CANADA",ON,43.671989458333336,-79.39341883333333,0,0,0,0,0,0,1,0,0
2022-03-23 10:01:00,10:01:00,2022,3,23,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"70 TEMPERANCE ST, TORONTO, ON, CANADA",ON,43.6505447,-79.38210984712389,0,0,1,0,0,0,0,0,0
2022-03-25 22:25:00,22:25:00,2022,3,25,384.0,STOP VEH OTR THN BCYCL-BYCL LN,150,"BAY ST, TORONTO, ON, CANADA",ON,43.6412835,-79.3769322,0,0,0,0,0,0,0,0,1
2022-03-28 22:01:00,22:01:00,2022,3,28,29.0,PARK PROHIBITED TIME NO PERMIT,30,"31 ST JOSEPH ST, TORONTO, ON, CANADA",ON,43.66563338116177,-79.38726075539974,1,0,1,0,0,0,0,0,0
2022-03-31 09:52:00,09:52:00,2022,3,31,312.0,PARKING MACH-NOT USED/NO FEE,75,"15 PRICE ST, TORONTO, ON, CANADA",ON,43.6799921,-79.3896375,0,1,0,0,0,0,0,0,0
2022-04-02 21:21:00,21:21:00,2022,4,2,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"19 GRAND TRUNK CRES, TORONTO, ON, CANADA",ON,43.6416809,-79.3830414,0,0,1,0,0,0,0,0,0
2022-04-05 12:18:00,12:18:00,2022,4,5,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"PEARL ST, TORONTO, ON, CANADA",ON,43.6484537,-79.3843215,0,0,1,0,0,0,0,0,0
2022-04-07 18:06:00,18:06:00,2022,4,7,3.0,PARK ON PRIVATE PROPERTY,30,"75 PORTLAND ST, TORONTO, ON, CANADA",ON,43.6439014,-79.3994795,1,0,0,0,0,0,0,0,0
2022-04-10 12:35:00,12:35:00,2022,4,10,3.0,PARK ON PRIVATE PROPERTY,30,"478 KING ST W, TORONTO, ON, CANADA",ON,43.6455571,-79.3963398,1,0,0,0,0,0,0,0,0
2022-04-13 03:18:00,03:18:00,2022,4,13,3.0,PARK ON PRIVATE PROPERTY,30,"125 VILLAGE GREEN SQ, TORONTO, ON, CANADA",ON,43.7774165,-79.2812115,1,0,0,0,0,0,0,0,0
2022-04-16 08:16:00,08:16:00,2022,4,16,3.0,PARK ON PRIVATE PROPERTY,30,"3735 DUNDAS ST W, TORONTO, ON, CANADA",ON,43.6649545,-79.49911490014809,1,0,0,0,0,0,0,0,0
2022-04-19 18:15:00,18:15:00,2022,4,19,29.0,PARK PROHIBITED TIME NO PERMIT,30,"MAVETY ST, TORONTO, ON, CANADA",ON,43.6617671,-79.4641717,1,0,1,0,0,0,0,0,0
2022-01-01 23:11:00,23:11:00,2022,1,1,29.0,PARK PROHIBITED TIME NO PERMIT,30,"31 ST JOSEPH ST, TORONTO, ON, CANADA",ON,43.66563338116177,-79.38726075539974,1,0,1,0,0,0,0,0,0
2022-01-06 14:15:00,14:15:00,2022,1,6,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"COLLEGE ST, TORONTO, ON, CANADA",ON,43.6559506,-79.4102302,1,0,0,0,0,0,0,0,0
2022-01-10 13:06:00,13:06:00,2022,1,10,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"215 HURON ST, TORONTO, ON, CANADA",ON,43.65919735,-79.39816696902275,0,1,0,0,0,0,0,0,0
2022-01-13 20:41:00,20:41:00,2022,1,13,367.0,STND ONSTRT ACCESSIBLE NO PRMT,450,"100 FRONT ST W, TORONTO, ON, CANADA",ON,43.64590915,-79.3813637083646,0,0,0,0,0,1,0,0,0
2022-01-20 10:23:00,10:23:00,2022,1,20,3.0,PARK ON PRIVATE PROPERTY,30,"400 BATHURST ST, TORONTO, ON, CANADA",ON,43.653822,-79.4069534,1,0,0,0,0,0,0,0,0
2022-01-24 18:21:00,18:21:00,2022,1,24,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"20 EDWARD ST, TORONTO, ON, CANADA",ON,43.6570527,-79.38232911738083,0,0,1,0,0,0,0,0,0
2022-01-28 16:06:00,16:06:00,2022,1,28,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"JAMES ST, TORONTO, ON, CANADA",ON,43.6540378,-79.3814922,0,0,1,0,0,0,0,0,0
2022-02-01 18:49:00,18:49:00,2022,2,1,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"LA PLANTE AVE, TORONTO, ON, CANADA",ON,43.6591927,-79.3860233,0,1,0,0,0,0,0,0,0
2022-02-07 09:44:00,09:44:00,2022,2,7,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"30 GRAND TRUNK CRES, TORONTO, ON, CANADA",ON,43.64216145,-79.38290019160826,1,0,0,0,0,0,0,0,0
2022-02-11 03:02:00,03:02:00,2022,2,11,3.0,PARK ON PRIVATE PROPERTY,30,"33 SINGER CRT, TORONTO, ON, CANADA",ON,43.7695026,-79.3708357,1,0,0,0,0,0,0,0,0
2022-02-15 16:57:00,16:57:00,2022,2,15,4.0,PARK ON MUNICIPAL PROPERTY,30,"45 ABELL ST, TORONTO, ON, CANADA",ON,43.6419636,-79.4239387,1,0,0,0,0,0,0,0,0
2022-02-20 03:54:00,03:54:00,2022,2,20,3.0,PARK ON PRIVATE PROPERTY,30,"209 FORT YORK BLVD, TORONTO, ON, CANADA",ON,43.637063,-79.40452943928982,1,0,0,0,0,0,0,0,0
2022-02-24 12:09:00,12:09:00,2022,2,24,134.0,PARK-SIGNED HWY-PUBLIC LANE,40,"200 VICTORIA ST, TORONTO, ON, CANADA",ON,43.65442965,-79.37916402031503,0,0,0,0,0,0,0,0,0
2022-02-28 09:19:00,09:19:00,2022,2,28,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"15 MARINE PARADE DR, TORONTO, ON, CANADA",ON,43.6291063,-79.47541067335007,0,1,0,0,0,0,0,0,0
2022-03-03 02:27:00,02:27:00,2022,3,3,3.0,PARK ON PRIVATE PROPERTY,30,"40 HOMEWOOD AVE, TORONTO, ON, CANADA",ON,43.66422685,-79.3755254055545,1,0,0,0,0,0,0,0,0
2022-03-05 16:58:00,16:58:00,2022,3,5,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"FRONT ST E, TORONTO, ON, CANADA",ON,43.6469432,-79.3768432,0,1,0,0,0,0,0,0,0
2022-07-22 14:50:00,14:50:00,2022,7,22,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"280 QUEEN ST W, TORONTO, ON, CANADA",ON,43.6496786,-79.392627,0,1,0,0,0,0,0,0,0
2022-07-25 20:17:00,20:17:00,2022,7,25,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"15 MARINE PARADE DR, TORONTO, ON, CANADA",ON,43.6291063,-79.47541067335007,0,1,0,0,0,0,0,0,0
2022-07-28 15:05:00,15:05:00,2022,7,28,403.0,STOP-SIGNED HIGHWAY-RUSH HOUR,150,"720 KING ST W, TORONTO, ON, CANADA",ON,43.6437347,-79.4042468,0,0,1,0,0,0,0,0,0
2022-07-31 22:13:00,22:13:00,2022,7,31,29.0,PARK PROHIBITED TIME NO PERMIT,30,"6 ST JOSEPH ST, TORONTO, ON, CANADA",ON,43.666022,-79.385609,1,0,1,0,0,0,0,0,0
2022-08-04 09:50:00,09:50:00,2022,8,4,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2022-08-07 19:02:00,19:02:00,2022,8,7,29.0,PARK PROHIBITED TIME NO PERMIT,30,"34 LITTLE NORWAY CRES, TORONTO, ON, CANADA",ON,43.63406565,-79.39919843051834,1,0,1,0,0,0,0,0,0
2022-08-10 20:16:00,20:16:00,2022,8,10,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"123 EDWARD ST, TORONTO, ON, CANADA",ON,43.6556316,-79.3870028,0,1,0,0,0,0,0,0,0
2022-08-13 15:06:00,15:06:00,2022,8,13,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2022-08-16 19:20:00,19:20:00,2022,8,16,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"123 EDWARD ST, TORONTO, ON, CANADA",ON,43.6556316,-79.3870028,0,1,0,0,0,0,0,0,0
2022-08-20 01:50:00,01:50:00,2022,8,20,3.0,PARK ON PRIVATE PROPERTY,30,"127 QUEEN ST E, TORONTO, ON, CANADA",ON,43.65352023076923,-79.37373576923078,1,0,0,0,0,0,0,0,0
2022-08-23 18:20:00,18:20:00,2022,8,23,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"124 EDWARD ST, TORONTO, ON, CANADA",ON,43.6562982,-79.38706267941706,0,1,0,0,0,0,0,0,0
